Name; Probe ID,Description (GNF1M; Sanger),Phylogenetic Age,process_5,function_5,component_10,Probe ID,olfactory bulb,frontal cortex,cerebral cortex,hippocampus,dorsal striatum,preoptic,hypothalamus,amygdala,cerebellum,pituitary
Olfr550; gnf1m07198_a_at,olfactory receptor 550,M,,,,gnf1m07198_a_at,339.7,342.8,440.2,287.1,324.1,329.7,241.6,428.8,267.3,388.6
Olfr978; gnf1m07199_a_at,olfactory receptor 978,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07199_a_at,202.4,52.5,55.1,102.6,271.9,3.6,42.6,90.8,76.9,158.5
Olfr980; gnf1m07200_a_at,olfactory receptor 980,,,,,gnf1m07200_a_at,2.9,4.8,1.8,2.3,1.8,2.6,1.6,2.1,1.7,4.8
Olfr979; gnf1m07201_s_at,olfactory receptor 980; olfactory receptor 979,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07201_s_at,478.8,577.6,561.4,475.1,682.3,470.6,597.7,535.8,655.7,524.3
Olfr577; gnf1m07202_at,olfactory receptor 577,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07202_at,774.8,922.9,873.5,814.9,894.1,752.4,633.2,1030,909.2,975.1
Olfr577; gnf1m07203_s_at,olfactory receptor 577,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07203_s_at,184.4,123.6,85.6,198.2,194.3,43.3,153.5,173.4,277.3,79.9
Olfr570; gnf1m07204_a_at,olfactory receptor 570,M,,,,gnf1m07204_a_at,174.1,207.5,219.3,162.4,271.1,104.3,173.6,211.9,212.4,198.7
Olfr586; gnf1m07205_a_at,olfactory receptor 586,M,,,,gnf1m07205_a_at,160.7,304.9,235.3,335.1,244.4,114.1,281.8,228.8,161.5,160.8
Olfr559; gnf1m07206_s_at,olfactory receptor 559,M,,,,gnf1m07206_s_at,288.5,295.7,248.4,305.6,271.3,267.4,293.4,316.3,315.3,309.3
Olfr78; gnf1m07207_s_at,olfactory receptor 78,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07207_s_at,158.5,184.8,205.6,151.8,223.9,133.5,196.4,201.8,181,152.5
Olfr575; gnf1m07208_a_at,olfactory receptor 575,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07208_a_at,173.2,233.7,313.6,110.8,233.5,125.5,225.9,269,171.7,220.9
Olfr635; gnf1m07209_s_at,olfactory receptor 635,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07209_s_at,293.4,402,333.8,428.8,423.4,187.1,401.1,440.8,432.7,599.2
Olfr644; gnf1m07210_at,olfactory receptor 644,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07210_at,315.2,477.7,462.5,449.5,473.5,287.2,401.9,467.4,396.7,309.2
Olfr623; gnf1m07211_at,olfactory receptor 623,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07211_at,29,36,26.5,37.5,55.8,16.5,18,55.3,70.9,11.4
Olfr623; gnf1m07212_s_at,olfactory receptor 623,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07212_s_at,348.2,478,425.7,338.9,446.4,307.4,529.9,528.1,470,444.2
C1qtnf5; gnf1m07213_a_at,C1q and tumor necrosis factor related protein 5,Z,sensory perception of light stimulus:GO:0050953,,extracellular space:GO:0005615,gnf1m07213_a_at,382.7,346.4,383.2,357.9,351.7,497.6,438.6,325.7,460.6,302.2
Nrbp; gnf1m07214_a_at,nuclear receptor binding protein,U,biopolymer modification:GO:0043412,transferase activity:GO:0016740,,gnf1m07214_a_at,479.1,391.6,450.4,381.1,391.2,452.7,476.6,385.8,463.1,525
Gprc5c; gnf1m07215_a_at,"G protein-coupled receptor, family C, group 5, member C",M,sensory perception of light stimulus:GO:0050953,"metabotropic glutamate, GABA-B-like receptor activity:GO:0008067",integral to membrane:GO:0016021,gnf1m07215_a_at,185.9,203.9,229.4,136.2,269.2,106.7,126.8,162.5,448.3,165.4
Abca6; gnf1m07216_a_at,"ATP-binding cassette, sub-family A (ABC1), member 6",U,,pyrophosphatase activity:GO:0016462,,gnf1m07216_a_at,42.3,20.6,41.7,35.6,44.4,28.7,17.7,32.2,33,23.7
Abca5; gnf1m07217_a_at,"ATP-binding cassette, sub-family A (ABC1), member 5",U,,pyrophosphatase activity:GO:0016462,,gnf1m07217_a_at,152.5,138.1,112.6,114,106.1,98,91.8,121.4,91.7,69.5
Abca9; gnf1m07218_a_at,ATP-binding cassette transporter sub-family A member 9,U,,pyrophosphatase activity:GO:0016462,,gnf1m07218_a_at,114.3,79.8,60.8,19.6,75.2,180.4,146.6,64.1,159.9,171.2
Glis1; gnf1m07219_a_at,GLIS family zinc finger 1,E,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m07219_a_at,528.8,431.9,519.3,444.8,418,471.4,432.8,537.2,441.7,458.2
Sftpb; gnf1m07220_at,surfactant associated protein B,,regulation of liquid surface tension:GO:0050828,,lysosome:GO:0005764,gnf1m07220_at,29.7,30.5,34.7,28,42.6,46.7,34.9,27.4,30.6,35.9
Myo3a; gnf1m07221_at,myosin IIIA,E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,,gnf1m07221_at,19.2,95.4,36.6,24.3,109.4,15.6,26.1,42.5,19.6,36.9
Myo3a; gnf1m07222_a_at,myosin IIIA,E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,,gnf1m07222_a_at,27.6,3.6,9.5,29.8,35,14.9,4,8.6,4.4,9.2
Mdm1; gnf1m07223_a_at,transformed mouse 3T3 cell double minute 1,M,,,,gnf1m07223_a_at,69.7,35.2,81.5,69,25.1,91.3,95.6,66.1,64.6,353.6
Fyco1; gnf1m07224_a_at,FYVE and coiled-coil domain containing 1,,intracellular protein transport:GO:0006886,protein carrier activity:GO:0008320,integral to membrane:GO:0016021,gnf1m07224_a_at,195.5,217.2,158.7,276.2,136.3,411.8,286.7,244.9,198.6,146.6
Plekha4; gnf1m07225_a_at,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4; pleckstrin homology domain-containing, family A member 4",,,,,gnf1m07225_a_at,159.1,98.7,24.5,184.4,147.7,162.4,150,129.8,99.9,322.1
Gtf3c5; gnf1m07226_a_at,"general transcription factor IIIC, polypeptide 5",E,transcription:GO:0006350,DNA binding:GO:0003677,nucleus:GO:0005634,gnf1m07226_a_at,450.8,385,372.4,426.1,456.8,476.1,403.2,372.4,397.6,462.7
Nsun5; gnf1m07227_a_at,"nuclear pore membrane protein 121; NOL1/NOP2/Sun domain family, member 5",Z,,,,gnf1m07227_a_at,537.6,541.9,686.2,598.9,569.9,701.1,704,582.6,592.8,447.1
Foxn4; gnf1m07228_a_at,forkhead box N4,,cell differentiation:GO:0030154,transcription factor activity:GO:0003700,nucleus:GO:0005634,gnf1m07228_a_at,22.6,23.3,27.9,47.9,17.3,15.3,22.1,33.7,29.2,37.7
Ly6g5b; gnf1m07229_a_at,"lymphocyte antigen 6 complex, locus G5B",M,,,,gnf1m07229_a_at,255.6,279.2,290.6,268.9,244.1,213.9,192.5,301.8,226,407.8
Elovl4; gnf1m07230_a_at,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4",E,carboxylic acid metabolism:GO:0019752,,integral to membrane:GO:0016021,gnf1m07230_a_at,514.6,383.4,366.3,387.8,346.7,586.8,276.1,441.7,501,152.5
Serpinb6c; gnf1m07231_at,"serine (or cysteine) proteinase inhibitor, clade B, member 6c; serine (or cysteine) peptidase inhibitor, clade B, member 6c",U,,,,gnf1m07231_at,195.5,242.7,256.9,247,128.2,207.8,194.1,299.2,134.5,211.7
Usp9x; gnf1m07232_a_at,"ubiquitin specific protease 9, Y chromosome; ubiquitin specific peptidase 9, X chromosome",E,cellular protein metabolism:GO:0044267,calcium-dependent phospholipid binding:GO:0005544,,gnf1m07232_a_at,116,158.2,137.7,121.5,144,59.3,149.6,172,134.5,139.9
Ly6g5c; gnf1m07233_at,"lymphocyte antigen 6 complex, locus G5C",M,,sugar binding:GO:0005529,,gnf1m07233_at,19.5,21.8,23.6,23.3,17.1,14.9,18.6,24,18.3,23.6
TDPZ1_MOUSE; gnf1m07234_s_at,TD and POZ domain containing 1; TD and POZ domain containing protein 1 (MAPP family protein 2).,,,protein binding:GO:0005515,,gnf1m07234_s_at,15.1,29.5,6.7,45.7,62.2,23.7,44.5,34.9,28.6,19.4
Gipc3; gnf1m07235_a_at,"regulator of G-protein signaling 19 interacting protein 3; GIPC PDZ domain containing family, member 3",Z,,protein binding:GO:0005515,,gnf1m07235_a_at,15.2,11.2,12.6,14.8,13.2,8.8,8.2,10.8,11,7
E2f4; gnf1m07236_a_at,E2F transcription factor 4,E,regulation of cell proliferation:GO:0042127,protein binding:GO:0005515,cytoplasm:GO:0005737,gnf1m07236_a_at,659.2,524.8,432.7,543.9,471.2,641,468.5,482.5,700.1,652.4
Asb16; gnf1m07237_s_at,ankyrin repeat and SOCS box-containing 16,U,intracellular signaling cascade:GO:0007242,,,gnf1m07237_s_at,181.6,266.2,246.9,210.1,235.5,254.8,157.2,289.3,240.5,304.5
Nr2e1; gnf1m07238_at,"nuclear receptor subfamily 2, group E, member 1",Z,cell fate commitment:GO:0045165,metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m07238_at,158.7,161.5,108.8,188.2,181.9,63.7,161.6,156.3,35.6,24.3
Tor2a; gnf1m07239_a_at,"torsin family 2, member A",Z,cellular protein metabolism:GO:0044267,ATP binding:GO:0005524,endoplasmic reticulum:GO:0005783,gnf1m07239_a_at,16.2,21.1,67.2,16.8,16.7,87.2,14.2,20.2,21.8,259.6
Arhgef6; gnf1m07240_a_at,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6,E,,,,gnf1m07240_a_at,253.9,347.8,270.8,302.5,263,413.5,377.5,377.9,285.6,281.3
Defb12; gnf1m07241_a_at,defensin beta 12,M,defense response to Gram-negative bacteria:GO:0050829,,,gnf1m07241_a_at,202.8,215.2,212.9,240.2,225.4,153,219.4,262,196.3,182.2
Plk2; gnf1m07242_a_at,polo-like kinase 2 (Drosophila),E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,,gnf1m07242_a_at,558.9,1374.1,1434,1351.9,1314.9,378.3,398.9,1384.9,332.1,362.9
Ddx17; gnf1m07243_a_at,DEAD (Asp-Glu-Ala-Asp) box polypeptide 17,U,,hydrolase activity:GO:0016787,,gnf1m07243_a_at,3909.6,1959.8,1889.7,2498,1895.7,3281.2,2659.5,2460.6,2416.2,2762.7
Slc44a2; gnf1m07244_a_at,"RIKEN cDNA 1110028E10 gene; solute carrier family 44, member 2",E,transport:GO:0006810,,integral to membrane:GO:0016021,gnf1m07244_a_at,290.2,231.3,257,242.7,256.9,268.2,201.3,197.9,256.1,239.3
Ugt2b1; gnf1m07245_a_at,"RIKEN cDNA 1300012D20 gene; UDP glucuronosyltransferase 2 family, polypeptide B1",Z,metabolism:GO:0008152,glucuronosyltransferase activity:GO:0015020,integral to membrane:GO:0016021,gnf1m07245_a_at,160,218.8,214.6,150.8,201,153.7,160.1,189.6,236.5,198.5
Otud6b; gnf1m07246_a_at,RIKEN cDNA 2600013N14 gene; OTU domain containing 6B,E,,,,gnf1m07246_a_at,487.8,576.4,419,510.8,633.8,432.5,483.7,739.2,577.9,372.2
Plcd3; gnf1m07247_a_at,"phospholipase C, delta 3",E,intracellular signaling cascade:GO:0007242,calcium ion binding:GO:0005509,,gnf1m07247_a_at,143.7,169.6,225.1,76.5,159.4,160.8,139.5,50.4,118.4,36.1
B230312I18Rik; gnf1m07248_a_at,"zinc finger protein 566; RIKEN cDNA B230312I18 gene (B230312I18Rik), mRNA",,,zinc ion binding:GO:0008270,nucleus:GO:0005634,gnf1m07248_a_at,89.8,82.5,105.7,80.8,128.8,57.2,92.9,94.2,62.9,112.1
Las1l; gnf1m07249_a_at,LAS1-like (S. cerevisiae),E,,catalytic activity:GO:0003824,,gnf1m07249_a_at,219.7,264.7,173.7,136.7,287.7,156,195.6,188.4,226,187.2
Usp45; gnf1m07250_s_at,ubiquitin specific protease 45; ubiquitin specific petidase 45,E,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,,gnf1m07250_s_at,275.2,311.2,291.9,440.7,312.3,481.5,336.2,348.1,378.6,329.8
Igj; gnf1m07251_a_at,immunoglobulin joining chain,M,,,extracellular space:GO:0005615,gnf1m07251_a_at,138.3,144.5,98.7,102.7,105.4,120.9,180.4,155.4,154.4,125.7
Pop1; gnf1m07252_s_at,"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)",E,RNA metabolism:GO:0016070,ribonuclease activity:GO:0004540,,gnf1m07252_s_at,189,121.6,138.7,184.8,179.1,104.7,122.9,92.8,78.3,126.5
Jarid1b; gnf1m07253_a_at,"jumonji, AT rich interactive domain 1B (Rbp2 like)",,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",protein binding:GO:0005515,nucleus:GO:0005634,gnf1m07253_a_at,379.6,454.5,425.3,478,497.9,427.3,397.6,545.1,398.6,382.8
Dner; gnf1m07254_a_at,delta/notch-like EGF-related receptor,Z,,calcium ion binding:GO:0005509,integral to membrane:GO:0016021,gnf1m07254_a_at,3106.1,1645.6,2018.4,1360,1504.2,4178.3,3248.9,2364.8,5064.7,2183.8
Egfl8; gnf1m07255_at,EGF-like domain 8,E,embryonic development (sensu Mammalia):GO:0001701,calcium ion binding:GO:0005509,,gnf1m07255_at,409.1,358.8,397.3,347.6,443.5,322.2,427.1,305.9,348.9,364.5
Kcnq3; gnf1m07256_a_at,"potassium voltage-gated channel, subfamily Q, member 3",U,cation transport:GO:0006812,potassium ion binding:GO:0030955,integral to membrane:GO:0016021,gnf1m07256_a_at,16.9,21.8,12.8,21.5,29,9,17.2,18.6,16.7,12.6
Mmp21; gnf1m07257_a_at,matrix metalloproteinase 21; matrix metallopeptidase 21,Z,cellular protein metabolism:GO:0044267,zinc ion binding:GO:0008270,extracellular matrix (sensu Metazoa):GO:0005578,gnf1m07257_a_at,22.1,19.1,48.4,102.7,28.1,53.2,9.8,138.3,73.9,104.1
Gzmn; gnf1m07258_a_at,granzyme N,Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,,gnf1m07258_a_at,61.8,37.7,23.9,80.9,80.2,76.5,21.8,74,18,49.8
Slc18a1; gnf1m07259_a_at,"solute carrier family 18 (vesicular monoamine), member 1",U,drug transport:GO:0015893,drug transporter activity:GO:0015238,integral to membrane:GO:0016021,gnf1m07259_a_at,112.5,50.5,109.7,54.7,8.2,107.6,33.3,92.6,91.3,200.1
Tiaf2; gnf1m07260_at,TGF-beta1-induced anti-apoptotic factor 2,,,,,gnf1m07260_at,230.4,211.6,218.9,256.3,201.7,106.1,167.1,167.2,225.9,175.8
Ndufs2; gnf1m07261_a_at,NADH dehydrogenase (ubiquinone) Fe-S protein 2,U,electron transport:GO:0006118,"4 iron, 4 sulfur cluster binding:GO:0051539",mitochondrion:GO:0005739,gnf1m07261_a_at,1907.6,1751.3,1610.5,1797.9,2038.5,1600.3,1344.1,1203.7,1944.6,1491.2
Ddx27; gnf1m07262_at,DEAD (Asp-Glu-Ala-Asp) box polypeptide 27,,,nucleotide binding:GO:0000166,nucleus:GO:0005634,gnf1m07262_at,7.3,5.8,11.4,7.8,9.5,2.1,14.2,32.4,35.4,9.8
Ehd4; gnf1m07263_a_at,EH-domain containing 2; EH-domain containing 4,,,pyrophosphatase activity:GO:0016462,,gnf1m07263_a_at,72.2,45.5,84.6,90,83.3,41.4,64.3,86.5,52.3,30.1
Srgap3; gnf1m07264_at,SLIT-ROBO Rho GTPase activating protein 3,E,,GTPase activator activity:GO:0005096,,gnf1m07264_at,2140.9,1459.4,1541.1,2333.2,1641,2468.3,1401.3,2227.4,1889.6,826.6
Gprc6a; gnf1m07265_a_at,"G protein-coupled receptor, family C, group 6, member A",Z,,"metabotropic glutamate, GABA-B-like receptor activity:GO:0008067",integral to membrane:GO:0016021,gnf1m07265_a_at,35.7,35.5,35.8,33.4,37.5,26.7,24.8,29.1,29.9,41.9
Hus1b; gnf1m07266_at,Hus1 homolog b (S. pombe),,,,,gnf1m07266_at,32.8,11.8,12.7,20,13.9,7,10.4,10,8.8,9.8
Gab3; gnf1m07267_s_at,growth factor receptor bound protein 2-associated protein 3,E,myeloid cell differentiation:GO:0030099,protein binding:GO:0005515,,gnf1m07267_s_at,163.2,141.7,99.5,56.3,119.9,145.3,149.6,139.6,114.3,153.9
Catsper2; gnf1m07268_at,"cation channel, sperm associated 2",U,cation transport:GO:0006812,cation channel activity:GO:0005261,flagellum:GO:0019861,gnf1m07268_at,350.9,493.5,452.1,416.8,503.8,435.4,378,411.4,424.3,490.2
Crygn; gnf1m07269_a_at,"crystallin, gamma N",M,,,,gnf1m07269_a_at,136.3,95,26.4,34.3,118.7,127.5,66.7,123.5,82.4,64.4
Il1f10; gnf1m07270_a_at,"interleukin 1 family, member 7; interleukin 1 family, member 10",M,inflammatory response:GO:0006954,interleukin-1 receptor antagonist activity:GO:0005152,extracellular space:GO:0005615,gnf1m07270_a_at,62.7,59.6,52.9,44.9,155.8,65.6,45.2,64.1,65.1,29.2
Ehbp1; gnf1m07271_a_at,EH domain binding protein 1,E,,,,gnf1m07271_a_at,434.1,485.4,464.9,532.5,434.3,947.4,619.7,672,448.3,319.4
Slc16a11; gnf1m07272_a_at,"solute carrier family 16 (monocarboxylic acid transporters), member 11",Z,transport:GO:0006810,transporter activity:GO:0005215,integral to membrane:GO:0016021,gnf1m07272_a_at,807.8,1035.6,1039.6,905.1,928.1,1417.7,1165.4,982.3,1767.5,1197.2
Hrh4; gnf1m07273_a_at,histamine H4 receptor,Z,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,membrane:GO:0016020,gnf1m07273_a_at,19.9,65.9,56.8,18.1,45,96,52.3,19.1,96.3,75.9
Ctdsp1; gnf1m07274_a_at,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",,,hydrolase activity:GO:0016787,nucleus:GO:0005634,gnf1m07274_a_at,100.6,120.5,169,235.2,84.4,152.1,199.3,91,237.8,168
AF366264; gnf1m07275_at,cDNA sequence AF366264,,,,,gnf1m07275_at,7.8,7.5,11.4,3.6,6.6,3,12.6,10.4,5.2,14.9
Mrgpra2; gnf1m07276_a_at,"MAS-related GPR, member A1; MAS-related GPR, member A2",,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07276_a_at,7.5,8.9,9.9,10.3,16.5,29.8,10.7,10.2,9.8,8.2
Zfp353; gnf1m07277_x_at,zinc finger protein 353; zinc finger protein 352,,,zinc ion binding:GO:0008270,nucleus:GO:0005634,gnf1m07277_x_at,6.8,25.9,3.2,18.2,11.1,6.6,23,1.9,10.6,21.7
Trim61; gnf1m07278_a_at,tripartite motif-containing 61,E,biopolymer modification:GO:0043412,zinc ion binding:GO:0008270,ubiquitin ligase complex:GO:0000151,gnf1m07278_a_at,261.4,307.5,302.3,244,259,204.5,419.3,343.6,224.9,294.4
Cd109; gnf1m07279_a_at,CD109 antigen,Z,,endopeptidase inhibitor activity:GO:0004866,extracellular space:GO:0005615,gnf1m07279_a_at,64.9,55.6,65.4,131,53.4,53.8,22.4,77.1,75.9,55.4
Tessp2; gnf1m07280_at,testis serine protease 2,Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,,gnf1m07280_at,59.5,77.8,71.7,66.4,79.4,86.7,72.5,73.9,66.2,67.9
Tmem7; gnf1m07281_at,"transmembrane protein 7; RIKEN cDNA 2210418O10 gene (2210418O10Rik), transcript variant 2, mRNA",,,structural molecule activity:GO:0005198,viral capsid:GO:0019028,gnf1m07281_at,8.8,8.1,9.5,9.6,11.3,6.2,8.1,9.9,9.5,7.5
Mrgpra2; gnf1m07282_at,"MAS-related GPR, member A2",M,G-protein coupled receptor protein signaling pathway:GO:0007186,receptor activity:GO:0004872,integral to membrane:GO:0016021,gnf1m07282_at,267,306.8,284.5,254.1,307.6,148.4,249.5,256.9,227.9,216.1
Zfp353; gnf1m07283_at,zinc finger protein 352,E,,zinc ion binding:GO:0008270,nucleus:GO:0005634,gnf1m07283_at,76.7,121.2,63.4,69.6,62.7,361.8,86.4,47.2,62.6,46.4
Zfp353; gnf1m07284_a_at,zinc finger protein 352,E,,zinc ion binding:GO:0008270,nucleus:GO:0005634,gnf1m07284_a_at,25.9,123.7,141,222.6,172.5,114.6,139.2,154.3,175.3,96.9
Padi6; gnf1m07285_at,"peptidyl arginine deiminase, type VI",M,biopolymer modification:GO:0043412,hydrolase activity:GO:0016787,intermediate filament cytoskeleton:GO:0045111,gnf1m07285_at,63.7,47.2,44.6,59.2,59.4,42.1,143.4,36.7,145,100.9
Cpz; gnf1m07286_a_at,carboxypeptidase Z,Z,biopolymer modification:GO:0043412,carboxypeptidase activity:GO:0004180,extracellular matrix (sensu Metazoa):GO:0005578,gnf1m07286_a_at,28.7,30.3,32.3,34,32.4,21.8,34.1,32.4,30.8,14.1
Tgifx1; gnf1m07287_a_at,TGIF homeobox 1,E,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",transcription factor activity:GO:0003700,nucleus:GO:0005634,gnf1m07287_a_at,90.1,55.6,96,96.4,90.6,55,93.8,111.2,65.8,106.8
Trim61; gnf1m07288_a_at,tripartite motif-containing 61,M,biopolymer modification:GO:0043412,zinc ion binding:GO:0008270,ubiquitin ligase complex:GO:0000151,gnf1m07288_a_at,43.1,70,59.5,91.9,71.3,27.1,67.3,44.2,61.8,80.4
Fev; gnf1m07289_a_at,FEV (ETS oncogene family),Z,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",transcription factor activity:GO:0003700,nucleus:GO:0005634,gnf1m07289_a_at,285.6,390.7,367.6,287.5,468.2,397,318.6,313.7,310.3,318.6
Igsf4c; gnf1m07290_at,"immunoglobulin superfamily, member 4C",Z,,,integral to membrane:GO:0016021,gnf1m07290_at,1075.7,1000.8,1148.2,599,1002.5,1112.5,893.8,453.4,1152.8,300.1
Gm1549; gnf1m07291_at,"gene model 1549, (NCBI)",M,,,,gnf1m07291_at,13,6.5,76.5,27.5,70.2,47.7,55.4,38.6,4.6,57.5
Fnbp1l; gnf1m07292_a_at,formin binding protein 1-like,E,,,,gnf1m07292_a_at,466.2,691.7,513.4,245.3,561.5,639,658,906,160,412.3
Lysmd1; gnf1m07293_a_at,"RIKEN cDNA 2610022K04 gene; LysM, putative peptidoglycan-binding, domain containing 1",Z,cell wall catabolism:GO:0016998,,,gnf1m07293_a_at,152.2,108.7,106.4,114.1,167.6,169.2,122.3,86.7,239.8,178.3
Atf7ip2; gnf1m07294_at,cDNA sequence BC018510; activating transcription factor 7 interacting protein 2,M,,,,gnf1m07294_at,242.8,263.7,312.7,261.3,312.1,194.2,263.3,304.7,317,160.1
St8sia5; gnf1m07295_a_at,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",M,biopolymer modification:GO:0043412,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity:GO:0003828",integral to membrane:GO:0016021,gnf1m07295_a_at,645.5,615.9,813.5,519.3,654.7,406.3,388.1,606.3,1308,411.6
Hecw1; gnf1m07296_s_at,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",E,biopolymer modification:GO:0043412,ligase activity:GO:0016874,intracellular:GO:0005622,gnf1m07296_s_at,293.2,337.3,248.5,279.4,290.4,245.5,347.2,329.2,279.8,228.3
Unc5a; gnf1m07297_a_at,unc-5 homolog A (C. elegans),Z,development:GO:0007275,protein binding:GO:0005515,integral to membrane:GO:0016021,gnf1m07297_a_at,157.6,256.7,556.6,539,233.3,678.9,162.2,218.6,26.6,451.2
